"id","rate"
2180,1005.46049688589
2270,703.73468163271
2220,17.7569753726576
2070,511.531582071282
2185,1220.82828109997
2230,17.7569753726576
2261,1137.67254299957
2050,1743.41855229384
2105,17.7569753726576
2275,17.7569753726576
2240,812.211511475018
2130,1595.07713517016
2110,17.7569753726576
2122,6399.24351379952
2090,11790.9878523707
2060,119.817144594298
2290,626.779146623182
2188,781.442046979521
2170,10009.0489158311
2013,486.559947604713
2016,748.125166797066
2198,17.7569753726576
2100,288.310775498648
2068,216.108960366131
2164,167.069521479463
2150,1550.13529592049
2020,17.7569753726576
2282,17.7569753726576
2195,17.7569753726576
1133,532.437449777205
1057,338.89553444488
1101,4906.15858285991
1073,14367.6893592918
1079,728.838227133171
1051,1832.70069988643
1005,559.224453876395
1097,8609.50867284931
1013,412.950167180789
1093,571.10404210253
1029,289.553872961436
1041,272.892732481325
1119,282.773690115391
1085,218.77661503103
1127,1376.1084677872
1089,7278.69133276045
1049,1406.74623341786
1125,4529.79001122595
1009,910.312889395034
1081,3218.39369556972
1067,358.813231712817
1017,689.061654427535
1019,443.304215853257
1055,2202.92735093519
1033,1069.67642903375
1039,774.956660836088
1007,507.805463640356
1061,554.501622557579
1003,3677.60576925376
1095,2007.35966423493
1031,1041.53729636802
1077,1935.22308055578
1025,530.6231544919
1071,1125.39250699284
1099,453.599885887928
1115,1626.34490790945
1047,904.497969756336
1075,308.436420364944
1083,1704.13336478189
1053,798.209915737607
1037,227.192845191964
1123,738.734789872571
1121,1660.45894617524
1045,922.774877640737
1069,2147.41309676298
1131,224.267695102343
1059,693.074857033936
1023,274.836072570874
1043,1625.34877080835
1105,188.777885190158
1107,403.463843826888
1035,256.305211776167
1103,2462.19531303323
1091,397.207003748326
1111,459.013108591029
1021,794.81146683899
1011,249.869821041955
1113,1099.48678776475
1117,4047.77242136306
1065,351.639793486001
1129,347.28422024963
1001,1093.26075431655
1063,173.576831009612
1015,2701.24612127304
1109,786.138492337272
1087,456.89572449263
1027,271.059435289741
5099,581.718341593432
5143,15333.4987844572
5117,497.904238792878
5055,2788.45447037722
5139,2818.21365603197
5039,532.271768042308
5045,8186.22454766733
5089,965.157613400214
5097,479.322808764156
5101,508.023976257222
