"id","name","rate"
2188,"Northwest Arctic  ",37.6978060573091
2261,"Valdez-Cordova Cens ",37.6978060573091
2100,"Haines  ",37.6978060573091
2070,"Dillingham Cens ",37.6978060573091
2110,"Juneau City and  ",37.6978060573091
2150,"Kodiak Island  ",37.6978060573091
2198,"Prince of Wales-Hyder Cens ",37.6978060573091
2050,"Bethel Cens ",37.6978060573091
2122,"Kenai Peninsula  ",37.6978060573091
2180,"Nome Cens ",37.6978060573091
2282,"Yakutat City and  ",37.6978060573091
2270,"Wade Hampton Cens ",37.6978060573091
2105,"Hoonah-Angoon Cens ",37.6978060573091
2240,"Southeast Fairbanks Cens ",37.6978060573091
2060,"Bristol Bay  ",37.6978060573091
2090,"Fairbanks North Star  ",37.6978060573091
2290,"Yukon-Koyukuk Cens ",37.6978060573091
2020,"Anchorage Munic ",37.6978060573091
2130,"Ketchikan Gateway  ",37.6978060573091
2230,"Skagway Munic ",37.6978060573091
2220,"Sitka City and  ",37.6978060573091
2170,"Matanuska-Susitna  ",37.6978060573091
2185,"North Slope  ",37.6978060573091
2195,"Petersburg Cens ",37.6978060573091
2275,"Wrangell City and  ",37.6978060573091
2068,"Denali  ",37.6978060573091
2013,"Aleutians East  ",37.6978060573091
2016,"Aleutians West Cens ",37.6978060573091
2164,"Lake and Peninsula  ",37.6978060573091
1045,"Dale ",81.3896674121365
1061,"Geneva ",48.9075991356282
1041,"Crenshaw ",24.06940925832
1019,"Cherokee ",39.0998785068988
1047,"Dallas ",79.7776237710071
1073,"Jefferson ",1267.2446080184
1055,"Etowah ",194.30040297192
1003,"Baldwin ",324.368518782565
1017,"Chambers ",60.7759316857835
1025,"Clarke ",46.8014918390541
1049,"DeKalb ",124.076427156438
1037,"Coosa ",20.0386359247906
1129,"Washington ",30.6308130171671
1065,"Hale ",31.0149863446306
1067,"Henry ",31.6476882330071
1005,"Barbour ",49.3241603523106
1009,"Blount ",80.2905072964518
1079,"Lawrence ",64.2842654281129
1127,"Walker ",121.374150660311
1087,"Macon ",40.2986643720565
1083,"Limestone ",150.306268926664
1013,"Butler ",36.42262136736
1085,"Lowndes ",19.2963182571247
1115,"St. Clair ",143.445252837416
1093,"Marion ",50.3719532934071
1117,"Shelby ",357.017583514941
1077,"Lauderdale ",170.688613244315
1051,"Elmore ",161.646042106715
1033,"Colbert ",94.3465323866823
1029,"Cleburne ",25.5389444156047
1021,"Chilton ",70.1031655346965
1089,"Madison ",641.987877926753
1043,"Cullman ",143.357388399642
1113,"Russell ",96.9758409256659
1119,"Sumter ",24.9409242264847
1075,"Lamar ",27.2044010618965
1107,"Pickens ",35.5859120881835
1105,"Perry ",16.6503950940847
1125,"Tuscaloosa ",399.532024101318
1007,"Bibb ",44.7889525079153
1121,"Talladega ",146.454147083788
1109,"Pike ",69.3382020281647
1101,"Montgomery ",432.728104961012
1111,"Randolph ",40.4854194773223
1131,"Wilcox ",19.7806398622165
1023,"Choctaw ",24.2408162060753
1081,"Lee ",283.865554758198
1133,"Winston ",46.9615183007153
1031,"Coffee ",91.8646299259482
1059,"Franklin ",61.1298958007435
1063,"Greene ",15.3096498424659
1123,"Tallapoosa ",65.1571531397365
1103,"Morgan ",217.168094893567
1071,"Jackson ",99.2607502718541
1053,"Escambia ",70.4029107112377
1039,"Covington ",68.3519522760706
1099,"Monroe ",40.0079615895247
1097,"Mobile ",759.36730083984
1091,"Marengo ",35.0340603613271
1035,"Conecuh ",22.6063747055435
1011,"Bullock ",22.0387674263435
1069,"Houston ",189.403986469666
1027,"Clay ",23.9077177916894
1095,"Marshall ",177.051137473412
1057,"Fayette ",29.89092200568
1015,"Calhoun ",238.252619631431
1001,"Autauga ",96.4266992600894
5133,"Sevier ",354.45699048979
5079,"Lincoln ",330.551038721709
5049,"Fulton ",209.172630602064
5089,"Marion ",307.143698704022
5129,"Searcy ",177.175443359822
5035,"Crittenden ",1068.8684255792
5105,"Perry ",234.740600435549
5057,"Hempstead ",437.450523835057
5055,"Greene ",887.37444482055
5111,"Poinsett ",534.264959550054
5023,"Cleburne ",525.749625534007
5031,"Craighead ",2172.72406290181
5115,"Pope ",1419.73099258598
5131,"Sebastian ",2746.5772507244
5101,"Newton ",161.669288984569
5025,"Cleveland ",172.751878422405
5087,"Madison ",314.581091852372
5045,"Faulkner ",2605.11572864109
5077,"Lee ",227.234898237087
5147,"Woodruff ",155.909930759526
5029,"Conway ",430.761997928381
5071,"Johnson ",522.731365781362
5083,"Logan ",476.788623231794
5127,"Scott ",182.757856455059
5069,"Jefferson ",1732.69488825199
5139,"Union ",896.84477607564
5073,"Lafayette ",146.841097183589
5125,"Saline ",2340.845866543
5041,"Desha ",294.616110129217
5093,"Mississippi ",977.668436675251
5097,"Montgomery ",152.53569159189
5113,"Polk ",418.68800930172
5061,"Howard ",317.15607081829
5007,"Benton ",4542.3127823766
5053,"Grant ",359.821561655987
5003,"Ashley ",468.088430618597
5037,"Cross ",373.92234753873
5091,"Miller ",952.825087219499
5027,"Columbia ",554.06071968753
5065,"Izard ",294.370666026084
5107,"Phillips ",441.796283561551
5005,"Baxter ",771.734123525727
5001,"Arkansas ",421.617448296899
5117,"Prairie ",158.448887622095
5015,"Carroll ",586.445730137354
5009,"Boone ",781.107530632791
5141,"Van Buren ",324.870055477239
5085,"Lonoke ",1566.40603357083
5019,"Clark ",583.515214910616
5145,"White ",1761.91963969115
5099,"Nevada ",185.121197650335
5017,"Chicot ",251.938590821158
5043,"Drew ",382.272828203071
5039,"Dallas ",169.385742645329
5135,"Sharp ",383.251312613191
5033,"Crawford ",1348.27035662428
5143,"Washington ",4879.6046391972
5121,"Randolph ",347.643685030037
5149,"Yell ",473.819743515374
5109,"Pike ",224.727152089722
5137,"Stone ",230.421873113501
5119,"Pulaski ",8570.80235750684
5103,"Ouachita ",571.734151191151
5123,"St. Francis ",670.215353051957
5081,"Little River ",282.01014657384
5059,"Hot Spring ",654.906085744216
5047,"Franklin ",380.057373885515
5067,"Jackson ",357.076284872833
5063,"Independence ",757.210885102306
5021,"Clay ",333.778530550922
5075,"Lawrence ",406.399977210345
5051,"Garland ",2065.49803647199
5095,"Monroe ",167.617494194302
5013,"Calhoun ",93.3030719852275
5011,"Bradley ",243.235169513285
60050,"Western D ",NA
60040,"Swains ",NA
60010,"Eastern D ",NA
60020,"Manu'a D ",NA
60030,"Rose ",NA
4021,"Pinal ",137.764983299973
4025,"Yavapai ",76.3021169866267
4007,"Gila ",17.6605171303733
4001,"Apache ",26.4313556670533
4012,"La Paz ",6.31454467790667
4013,"Maricopa ",1476.24986433701
4019,"Pima ",375.663208392707
4005,"Coconino ",55.5046495952667
4015,"Mohave ",69.8865908631733
4023,"Santa Cruz ",16.6409534302
4009,"Graham ",13.5436181435867
4003,"Cochise ",50.11660189448
4027,"Yuma ",68.9929693026933
4011,"Greenlee ",3.10497020797333
4017,"Navajo ",38.87639183736
6109,"Tuolumne ",57.4141560512876
6047,"Merced ",246.306989100031
6001,"Alameda ",1644.08776489701
6085,"Santa Clara ",1869.78813417973
6079,"San Luis Obispo ",290.903299276909
6067,"Sacramento ",1468.79596049082
6019,"Fresno ",918.385922915375
6097,"Sonoma ",505.880458755657
6083,"Santa Barbara ",444.000339570684
6099,"Stanislaus ",512.163049390826
6075,"San Francisco ",960.100151507282
6101,"Sutter ",91.8265713467241
6053,"Monterey ",411.666245652696
6011,"Colusa ",20.620376862476
6055,"Napa ",138.663109759305
6089,"Shasta ",168.403903783968
6107,"Tulare ",415.937478780943
6017,"El Dorado ",185.306778273961
6087,"Santa Cruz ",309.395906903839
6031,"Kings ",159.576414803096
6073,"San Diego ",3295.75062388619
6045,"Mendocino ",88.610949233034
6027,"Inyo ",19.3997975627146
6077,"San Joaquin ",673.838246754032
6057,"Nevada ",95.745391605427
6065,"Riverside ",2145.59793979927
6059,"Orange ",3150.85363505726
6081,"San Mateo ",773.108968374336
6111,"Ventura ",844.528958966048
6013,"Contra Costa ",1070.2650190617
6091,"Sierra ",3.05367650319692
6093,"Siskiyou ",44.8395192344175
6115,"Yuba ",71.296448450948
6049,"Modoc ",8.27302193255069
6051,"Mono ",14.758325534575
6063,"Plumas ",18.626457863504
6021,"Glenn ",27.6605350352207
6037,"Los Angeles ",10373.5744237128
6007,"Butte ",228.915991396405
6033,"Lake ",64.6151360195687
6025,"Imperial ",167.567979217338
6095,"Solano ",431.58334686568
6113,"Yolo ",223.369422053435
6041,"Marin ",257.070423729002
6029,"Kern ",835.352118542583
6023,"Humboldt ",147.106099016005
6009,"Calaveras ",44.2542829076246
6071,"San Bernardino ",2056.667904623
6061,"Placer ",345.903927075715
6015,"Del Norte ",30.1676499470333
6105,"Trinity ",13.8336195863607
6103,"Tehama ",67.6658673525341
6039,"Madera ",147.505789618213
6043,"Mariposa ",16.7122522219822
6069,"San Benito ",54.1096750515337
6005,"Amador ",39.0484620099918
6035,"Lassen ",40.5818493901314
6003,"Alpine ",1.20131943653686
8091,"Ouray ",10.9068383557285
8075,"Logan ",67.8548538280001
8053,"Hinsdale ",2.31797120070123
8017,"Cheyenne ",4.88536070897875
8121,"Washington ",11.7529195105954
8073,"Lincoln ",15.2494949825948
8109,"Saguache ",18.3169528380133
8021,"Conejos ",21.2401051289127
8005,"Arapahoe ",1725.98170781622
8001,"Adams ",1154.32672992606
8115,"Sedgwick ",6.01735208659591
8077,"Mesa ",411.528706388932
8043,"Fremont ",141.116847843433
8063,"Kit Carson ",23.5352670276121
8023,"Costilla ",8.62179743553612
8081,"Moffat ",39.1848671444107
8083,"Montezuma ",70.4782203610993
8025,"Crowley ",19.6543763350913
8099,"Prowers ",34.023999153933
8029,"Delta ",82.6247005022012
8003,"Alamosa ",45.3708626324047
8059,"Jefferson ",1708.92324374702
8051,"Gunnison ",50.5011896056282
8101,"Pueblo ",437.933018540822
8071,"Las Animas ",43.7306705084943
8015,"Chaffee ",51.4780866337196
8009,"Baca ",9.23772279030772
8055,"Huerfano ",16.4151734880871
8057,"Jackson ",3.72542533938408
8067,"La Plata ",160.35938049007
8065,"Lake ",23.2194539138184
8047,"Gilpin ",16.646368098293
8007,"Archuleta ",33.6091874365907
8061,"Kiowa ",3.4368290504904
8019,"Clear Creek ",18.4763211491373
8069,"Larimer ",900.183735884626
8089,"Otero ",50.0907705710396
8011,"Bent ",20.0067555647812
8079,"Mineral ",1.7191120120338
8103,"Rio Blanco ",18.4579490503226
8117,"Summit ",95.1043864063786
8013,"Boulder ",954.417385058102
8014,"Broomfield ",181.413523769025
8049,"Grand ",46.363668295334
8105,"Rio Grande ",31.6447381567011
8033,"Dolores ",5.14622076791705
8037,"Eagle ",159.371724357261
8031,"Denver ",1795.25329087318
8095,"Phillips ",11.3509890386256
8125,"Yuma ",26.3483648073563
8097,"Pitkin ",46.710022426382
8119,"Teller ",71.4813844448466
8035,"Douglas ",820.190831117565
8123,"Weld ",714.886828278814
8111,"San Juan ",2.32525771162049
8093,"Park ",47.8329019553139
8041,"El Paso ",1820.62377920291
8087,"Morgan ",75.5471536567811
8027,"Custer ",12.1030727186195
8085,"Montrose ",108.097036743214
8045,"Garfield ",182.575952282885
8113,"San Miguel ",24.8893560068944
8107,"Routt ",76.5327766898023
8039,"Elbert ",46.7934388782703
9003,"Hartford ",144.732383048488
9009,"New Haven ",140.967403633223
9005,"Litchfield ",30.5750836061833
9013,"Tolland ",26.7427007024567
9011,"New London ",45.57337409037
9015,"Windham ",19.845864367335
9001,"Fairfield ",146.334654159733
9007,"Middlesex ",26.9902030588767
11001,"District of C ",0
10001,"Kent ",0
10005,"Sussex ",0
10003,"New Castle ",0
12071,"Lee ",2254.54476365937
12017,"Citrus ",470.402943667736
12029,"Dixie ",59.9161498165253
12073,"Leon ",1257.10240495292
12081,"Manatee ",1168.70552218995
12107,"Putnam ",307.049779989355
12001,"Alachua ",1131.11732441577
12057,"Hillsborough ",5159.76317494654
12053,"Hernando ",579.618928166583
12121,"Suwannee ",160.706166876048
12049,"Hardee ",105.80176690098
12065,"Jefferson ",61.5789916101446
12005,"Bay ",690.111444402647
12117,"Seminole ",1610.40251481404
12105,"Polk ",2270.51032294623
12035,"Flagler ",337.314728423181
12129,"Wakulla ",133.403076801153
12125,"Union ",79.9593030933382
12097,"Osceola ",1053.62188511698
12075,"Levy ",142.239022536983
12045,"Gulf ",69.6666511425212
12083,"Marion ",1128.06449125895
12123,"Taylor ",91.9001521142118
12015,"Charlotte ",520.64906417461
12079,"Madison ",79.6269862096654
12031,"Duval ",3626.51335372932
12101,"Pasco ",1661.33094630508
12043,"Glades ",27.8802992803669
12023,"Columbia ",267.090986079275
12007,"Bradford ",106.965874497714
12013,"Calhoun ",56.4467556339214
12085,"Martin ",508.570865397898
12086,"Miami-Dade ",10266.7483194014
12131,"Walton ",212.835983441987
12059,"Holmes ",72.4767369118023
12039,"Gadsden ",186.981759477545
12009,"Brevard ",2084.84984297234
12133,"Washington ",93.4621819976495
12061,"Indian River ",475.002200462177
12019,"Clay ",750.215017095475
12051,"Hendry ",156.371920407492
12111,"St. Lucie ",1008.78846923153
12077,"Liberty ",38.3761282798038
12087,"Monroe ",317.109447701674
12063,"Jackson ",214.143209928084
12067,"Lafayette ",31.2743249108981
12047,"Hamilton ",67.3406548465626
12069,"Lake ",1077.11490627832
12055,"Highlands ",322.243976538657
12099,"Palm Beach ",4929.40300464377
12027,"DeSoto ",133.278374761119
12115,"Sarasota ",1282.5470204371
12119,"Sumter ",290.312414185445
12093,"Okeechobee ",162.06820013063
12091,"Okaloosa ",752.726661149728
12033,"Escambia ",1210.78506437636
12103,"Pinellas ",3581.43105150656
12041,"Gilchrist ",63.4497441004041
12113,"Santa Rosa ",623.700137796313
12109,"St. Johns ",746.350141413428
12089,"Nassau ",290.753604973584
12003,"Baker ",109.226857096644
12095,"Orange ",5052.78997808704
12021,"Collier ",1114.62766153717
12037,"Franklin ",47.5043767808855
12011,"Broward ",7110.44871134546
12127,"Volusia ",1907.9355173484
13063,"Clayton ",593.105214290034
13137,"Habersham ",117.760929777797
13121,"Fulton ",2835.19081850535
13205,"Mitchell ",62.8714821152376
13113,"Fayette ",290.836803909989
13107,"Emanuel ",63.4390695628076
13117,"Forsyth ",339.891063219207
13269,"Taylor ",21.6253144250273
13253,"Seminole ",22.6865422206747
13225,"Peach ",104.278006698235
13319,"Wilkinson ",29.5856595114531
13045,"Carroll ",349.28994014455
13057,"Cherokee ",633.532106954619
13143,"Haralson ",71.0076688577805
13021,"Bibb ",464.478125971502
13181,"Lincoln ",20.1756570912133
13303,"Washington ",55.8265566557671
13287,"Turner ",25.4398347677855
13171,"Lamar ",49.2106848372224
13009,"Baldwin ",130.670970102121
13133,"Greene ",40.409616054721
13295,"Walker ",213.148061415015
13233,"Polk ",122.954744047944
13111,"Fannin ",60.731910377948
13093,"Dooly ",41.8770313900044
13135,"Gwinnett ",2065.86589522357
13209,"Montgomery ",25.0199543113539
13081,"Crisp ",59.6449013873961
13241,"Rabun ",40.217968707537
13255,"Spalding ",163.288433948792
13075,"Cook ",45.0685240185568
13251,"Screven ",38.1684974325225
13261,"Sumter ",88.6880058147964
13145,"Harris ",84.6245792677063
13017,"Ben Hill ",47.8202386709588
13029,"Bryan ",91.9451281656471
13177,"Lee ",68.0170502488624
13125,"Glascock ",8.39239405290058
13259,"Stewart ",19.8740652499917
13191,"McIntosh ",36.7992859848835
13247,"Rockdale ",225.464251705259
13019,"Berrien ",53.8460848442936
13007,"Baker ",5.3970417598558
13189,"McDuffie ",56.7499727321794
13279,"Toombs ",72.6005401944092
13283,"Treutlen ",15.6032124086287
13257,"Stephens ",78.7190007639621
13243,"Randolph ",20.4826779599927
13165,"Jenkins ",19.7566591860595
13235,"Pulaski ",37.8848775445952
13027,"Brooks ",30.5473997085065
13311,"White ",71.5083696160807
13011,"Banks ",35.4533685421841
13309,"Wheeler ",22.5192318935768
13069,"Coffee ",114.560504660553
13221,"Oglethorpe ",26.6167035248095
13195,"Madison ",70.6314345736352
13015,"Bartow ",267.985037392509
13131,"Grady ",58.4815383393211
13025,"Brantley ",43.3836801411849
13185,"Lowndes ",330.157940055361
13299,"Ware ",102.494103125919
13173,"Lanier ",20.4659897176479
13271,"Telfair ",52.0976437869603
13215,"Muscogee ",495.082329889528
13013,"Barrow ",199.164571297044
13049,"Charlton ",35.5918488608722
13127,"Glynn ",209.024327197272
13305,"Wayne ",80.9483252918112
13089,"DeKalb ",2165.91337899945
13047,"Catoosa ",128.419528304369
13071,"Colquitt ",116.001363225567
13123,"Gilmer ",69.1114673213526
13161,"Jeff Davis ",39.1790186456607
13169,"Jones ",44.0593132603463
13281,"Towns ",27.2369766092693
13067,"Cobb ",1949.78376518409
13267,"Tattnall ",79.7444718608675
13159,"Jasper ",45.2854711690392
13091,"Dodge ",54.0459693367376
13005,"Bacon ",26.7388432728683
13317,"Wilkes ",28.142607940234
13085,"Dawson ",73.2640582914837
13313,"Whitfield ",276.356865326238
13315,"Wilcox ",28.5659918577989
13207,"Monroe ",58.6521649197054
13237,"Putnam ",53.1052499064838
13231,"Pike ",49.1219215738532
13307,"Webster ",5.84321154677615
13227,"Pickens ",75.9980416863943
13167,"Johnson ",26.1744918466504
13053,"Chattahoochee ",60.9771259132997
13097,"Douglas ",372.468384354725
13219,"Oconee ",86.7264152518732
13043,"Candler ",27.8779227888133
13001,"Appling ",47.7655472357102
13239,"Quitman ",6.27320122693592
13153,"Houston ",366.379181697231
13297,"Walton ",292.018433095117
13245,"Richmond ",533.863478372747
13059,"Clarke ",390.246015904129
13149,"Heard ",24.9983451770356
13249,"Schley ",12.5256491268533
13055,"Chattooga ",76.0104508922404
13217,"Newton ",264.192768039544
13087,"Decatur ",71.7474607804437
13263,"Talbot ",11.7538179184063
13147,"Hart ",47.1438032324539
13151,"Henry ",594.878072599388
13157,"Jackson ",199.993554386726
13163,"Jefferson ",45.7550151928335
13175,"Laurens ",124.314006735724
13119,"Franklin ",65.5449973756264
13183,"Long ",26.7660151546348
13139,"Hall ",483.526069737469
13197,"Marion ",28.2418013550687
13101,"Echols ",2.7606203971148
13285,"Troup ",183.755653889433
13079,"Crawford ",16.1037794470384
13229,"Pierce ",49.106517042458
13077,"Coweta ",344.803985487195
13179,"Liberty ",183.447055125945
13037,"Calhoun ",21.3656571414925
13293,"Upson ",67.1901531894732
13129,"Gordon ",152.65580382497
13003,"Atkinson ",24.5703078072784
13155,"Irwin ",21.0094808409348
13141,"Hancock ",27.5158360690918
13201,"Miller ",15.3242192289157
