"id","rate"
2180,418.909620583599
2270,293.200209642582
2220,7.39817013111008
2070,213.121750308136
2185,508.639288780886
2230,7.39817013111008
2261,473.993732038598
2050,726.368471483273
2105,7.39817013111008
2275,7.39817013111008
2240,338.395409028431
2130,664.564306171383
2110,7.39817013111008
2122,2666.14618942314
2090,4912.53337434994
2060,49.9199667583797
2290,261.137871964976
2188,325.575785843541
2170,4170.11597841954
2013,202.717703652755
2016,311.694821171644
2198,7.39817013111008
2100,120.120241370366
2068,90.0384678185583
2164,69.6069413674716
2150,645.839981459752
2020,7.39817013111008
2282,7.39817013111008
2195,7.39817013111008
1133,1841.87407297884
1057,1172.34972596974
1101,16971.996044744
1073,49702.5040792433
1079,2521.28815227813
1051,6339.90697698573
1005,1934.5390205022
1097,29783.0868438032
1013,1428.52875334153
1093,1975.63437463354
1029,1001.6608928644
1041,944.02459645171
1119,978.206038215438
1085,756.819369427042
1127,4760.40614627027
1089,25179.3574186735
1049,4866.39212864761
1125,15670.0149119992
1009,3149.06795150635
1081,11133.4691182765
1067,1241.25151003208
1017,2383.6880679694
1019,1533.53326660999
1055,7620.64121154764
1033,3700.3581959501
1039,2680.82679359523
1007,1756.66403253105
1061,1918.20121300797
1003,12722.0328319511
1095,6944.10906341193
1031,3603.01579654749
1077,6694.56519070448
1025,1835.59783630892
1071,3893.09820603741
1099,1569.14933326484
1115,5626.05526875133
1047,3128.9522558064
1075,1066.98175733189
1083,5895.15080654706
1053,2761.26735489196
1037,785.933843121807
1123,2555.52357716971
1121,5744.06680725724
1045,3192.17801646728
1069,7428.59937549094
1131,775.814798881214
1059,2397.57103926196
1023,950.747241012904
1043,5622.60930697608
1105,653.044019403638
1107,1395.712479729
1035,886.642974752079
1103,8517.53330195611
1091,1374.06803769304
1111,1587.87542879451
1021,2749.51101634491
1011,864.38086800547
1113,3803.48190912206
1117,14002.5595106939
1065,1216.43625729279
1129,1201.36891479013
1001,3781.94403722641
1063,600.458635733103
1015,9344.48769069376
1109,2719.50838058553
1087,1580.5507094777
1027,937.682626016201
5099,386.666455358502
5143,10192.131138567
5117,330.955469952452
5055,1853.47741148395
5139,1873.25825387575
5039,353.799464655982
5045,5441.35916351691
5089,641.53740143982
5097,318.604448554334
5101,337.682029413819
5077,474.630244788477
5105,490.307567255041
5035,2232.56761331053
5093,2042.07622176111
5023,1098.14406840086
5027,1157.27806259924
5065,614.858148849724
5131,5736.83268073409
5083,995.878207032954
5115,2965.42148681943
5103,1194.1929199698
5071,1091.83976228103
5129,370.07000193458
5007,9487.62263240381
5113,874.52231507559
5059,1367.91593325285
5019,1218.80025589161
5085,3271.78473837932
5003,977.706047606751
5057,913.711990070761
5111,1115.93028619795
5025,360.83037555183
5049,436.903264853884
5069,3619.11567904869
5001,880.641135039958
5079,690.428750831858
5015,1224.92137312758
5031,4538.21373354836
5147,325.652255512287
5121,726.130500585557
5061,662.450428203668
5127,381.730137424816
5091,1990.18552492343
5149,989.677055818597
5123,1399.89262005133
5145,3680.15796489288
5095,350.10619297552
5009,1631.51539983826
5107,922.789028908525
5109,469.39224321959
5141,678.562750163878
5133,740.361653525972
5053,751.566781027967
5051,4314.24842696031
5125,4889.37318850057
5135,800.504965118469
5005,1611.93701376956
5029,899.741466298855
5011,508.050285102764
5119,17902.0121427078
5047,793.833688386617
5037,781.019359180277
